fpr,tpr
1.336405073325406222e-02,4.647412108199326375e-01
1.336405073325406222e-02,4.647527262867748865e-01
1.336504161712247403e-02,4.647527262867748865e-01
1.336504161712247403e-02,4.647621480323730903e-01
1.336603250099088411e-02,4.647621480323730903e-01
1.336603250099088411e-02,4.647862258266796665e-01
1.336702338485929419e-02,4.647862258266796665e-01
1.336702338485929419e-02,4.647893664085457344e-01
1.336801426872770426e-02,4.647893664085457344e-01
1.336801426872770426e-02,4.647935538510338249e-01
1.336999603646452615e-02,4.647935538510338249e-01
1.336999603646452615e-02,4.648186785059623682e-01
1.337098692033293623e-02,4.648186785059623682e-01
1.337098692033293623e-02,4.648239128090725369e-01
1.337197780420134804e-02,4.648239128090725369e-01
1.337197780420134804e-02,4.648396157184028765e-01
1.337495045580658001e-02,4.648396157184028765e-01
1.337495045580658001e-02,4.648448500215129897e-01
1.337594133967499009e-02,4.648448500215129897e-01
1.337594133967499009e-02,4.648636935127093972e-01
1.337792310741181198e-02,4.648636935127093972e-01
1.337792310741181198e-02,4.648678809551974878e-01
1.337891399128022206e-02,4.648678809551974878e-01
1.337891399128022206e-02,4.648877713070159734e-01
1.337990487514863214e-02,4.648877713070159734e-01
1.337990487514863214e-02,4.648909118888820413e-01
1.338089575901704395e-02,4.648909118888820413e-01
1.338089575901704395e-02,4.648940524707481092e-01
1.338188664288545403e-02,4.648940524707481092e-01
1.338188664288545403e-02,4.648992867738582224e-01
1.338287752675386411e-02,4.648992867738582224e-01
1.338287752675386411e-02,4.649045210769683356e-01
1.338386841062227592e-02,4.649045210769683356e-01
1.338386841062227592e-02,4.649118491013224941e-01
1.338485929449068600e-02,4.649118491013224941e-01
1.338485929449068600e-02,4.649338331743849695e-01
1.338585017835909607e-02,4.649338331743849695e-01
1.338585017835909607e-02,4.649369737562510929e-01
1.338684106222750615e-02,4.649369737562510929e-01
1.338684106222750615e-02,4.649453486412272740e-01
1.338882282996432804e-02,4.649453486412272740e-01
1.338882282996432804e-02,4.649505829443373872e-01
1.339080459770114993e-02,4.649505829443373872e-01
1.339080459770114993e-02,4.649600046899355910e-01
1.339179548156956001e-02,4.649600046899355910e-01
1.339179548156956001e-02,4.649652389930457042e-01
1.339278636543797009e-02,4.649652389930457042e-01
1.339278636543797009e-02,4.649945510904623935e-01
1.339377724930638190e-02,4.649945510904623935e-01
1.339377724930638190e-02,4.650175820241468916e-01
1.339476813317479198e-02,4.650175820241468916e-01
1.339476813317479198e-02,4.650395660972093670e-01
1.339575901704320206e-02,4.650395660972093670e-01
1.339575901704320206e-02,4.650458472609415028e-01
1.339674990091161387e-02,4.650458472609415028e-01
1.339674990091161387e-02,4.650479409821855481e-01
1.339774078478002395e-02,4.650479409821855481e-01
1.339774078478002395e-02,4.650584095884058300e-01
1.339873166864843403e-02,4.650584095884058300e-01
1.339873166864843403e-02,4.650667844733820111e-01
1.339972255251684584e-02,4.650667844733820111e-01
1.339972255251684584e-02,4.650751593583581922e-01
1.340071343638525592e-02,4.650751593583581922e-01
1.340071343638525592e-02,4.650960965707986450e-01
1.340170432025366599e-02,4.650960965707986450e-01
1.340170432025366599e-02,4.651065651770188714e-01
1.340269520412207607e-02,4.651065651770188714e-01
1.340269520412207607e-02,4.651411115775456739e-01
1.340368608799048789e-02,4.651411115775456739e-01
1.340368608799048789e-02,4.651432052987897192e-01
1.340467697185889796e-02,4.651432052987897192e-01
1.340467697185889796e-02,4.651547207656319682e-01
1.340566785572730804e-02,4.651547207656319682e-01
1.340566785572730804e-02,4.651557676262539909e-01
1.340665873959571985e-02,4.651557676262539909e-01
1.340665873959571985e-02,4.651578613474980362e-01
1.340764962346412993e-02,4.651578613474980362e-01
1.340764962346412993e-02,4.651861265842927029e-01
1.340864050733254001e-02,4.651861265842927029e-01
1.340864050733254001e-02,4.651871734449147255e-01
1.340963139120095182e-02,4.651871734449147255e-01
1.340963139120095182e-02,4.652039232148670878e-01
1.341062227506936190e-02,4.652039232148670878e-01
1.341062227506936190e-02,4.652081106573551783e-01
1.341161315893777198e-02,4.652081106573551783e-01
1.341161315893777198e-02,4.652363758941498451e-01
1.341260404280618379e-02,4.652363758941498451e-01
1.341260404280618379e-02,4.652384696153938903e-01
1.341359492667459387e-02,4.652384696153938903e-01
1.341359492667459387e-02,4.652447507791260262e-01
1.341458581054300395e-02,4.652447507791260262e-01
1.341458581054300395e-02,4.652562662459682752e-01
1.341557669441141576e-02,4.652562662459682752e-01
1.341557669441141576e-02,4.652573131065902978e-01
1.341755846214823591e-02,4.652573131065902978e-01
1.341755846214823591e-02,4.652583599672123205e-01
1.341854934601664599e-02,4.652583599672123205e-01
1.341854934601664599e-02,4.652615005490783884e-01
1.341954022988505781e-02,4.652615005490783884e-01
1.341954022988505781e-02,4.652709222946765921e-01
1.342152199762187796e-02,4.652709222946765921e-01
1.342152199762187796e-02,4.652803440402747959e-01
1.342251288149028977e-02,4.652803440402747959e-01
1.342251288149028977e-02,4.653211716045337343e-01
1.342350376535869985e-02,4.653211716045337343e-01
1.342350376535869985e-02,4.653316402107539607e-01
1.342449464922710993e-02,4.653316402107539607e-01
1.342449464922710993e-02,4.653462962594623331e-01
1.342548553309552174e-02,4.653462962594623331e-01
1.342548553309552174e-02,4.653557180050605369e-01
1.342647641696393182e-02,4.653557180050605369e-01
1.342647641696393182e-02,4.653651397506587406e-01
1.342746730083234190e-02,4.653651397506587406e-01
1.342746730083234190e-02,4.653661866112807632e-01
1.342845818470075371e-02,4.653661866112807632e-01
1.342845818470075371e-02,4.653693271931468312e-01
1.342944906856916379e-02,4.653693271931468312e-01
1.342944906856916379e-02,4.654101547574057696e-01
1.343043995243757387e-02,4.654101547574057696e-01
1.343043995243757387e-02,4.654122484786498148e-01
1.343143083630598568e-02,4.654122484786498148e-01
1.343143083630598568e-02,4.654384199942003808e-01
1.343242172017439576e-02,4.654384199942003808e-01
1.343242172017439576e-02,4.654488886004206072e-01
1.343341260404280584e-02,4.654488886004206072e-01
1.343341260404280584e-02,4.654541229035307204e-01
1.343440348791121765e-02,4.654541229035307204e-01
1.343440348791121765e-02,4.654918098859235909e-01
1.343539437177962773e-02,4.654918098859235909e-01
1.343539437177962773e-02,4.655001847708997720e-01
1.343638525564803780e-02,4.655001847708997720e-01
1.343638525564803780e-02,4.655064659346319078e-01
1.343737613951644788e-02,4.655064659346319078e-01
1.343737613951644788e-02,4.655148408196081444e-01
1.343836702338485969e-02,4.655148408196081444e-01
1.343836702338485969e-02,4.655263562864503935e-01
1.343935790725326977e-02,4.655263562864503935e-01
1.343935790725326977e-02,4.655766055963075356e-01
1.344034879112167985e-02,4.655766055963075356e-01
1.344034879112167985e-02,4.655797461781736035e-01
1.344133967499009166e-02,4.655797461781736035e-01
1.344133967499009166e-02,4.656017302512360789e-01
1.344233055885850174e-02,4.656017302512360789e-01
1.344233055885850174e-02,4.656226674636765317e-01
1.344332144272691182e-02,4.656226674636765317e-01
1.344332144272691182e-02,4.656247611849205770e-01
1.344431232659532363e-02,4.656247611849205770e-01
1.344431232659532363e-02,4.656320892092747910e-01
1.344530321046373371e-02,4.656320892092747910e-01
1.344530321046373371e-02,4.656341829305188362e-01
1.344629409433214379e-02,4.656341829305188362e-01
1.344629409433214379e-02,4.656352297911408589e-01
1.344728497820055560e-02,4.656352297911408589e-01
1.344728497820055560e-02,4.656394172336289494e-01
1.344827586206896568e-02,4.656394172336289494e-01
1.344827586206896568e-02,4.656949008465962048e-01
1.344926674593737576e-02,4.656949008465962048e-01
1.344926674593737576e-02,4.657399158533431782e-01
1.345025762980578757e-02,4.657399158533431782e-01
1.345025762980578757e-02,4.657420095745872235e-01
1.345124851367419765e-02,4.657420095745872235e-01
1.345124851367419765e-02,4.657786496963580714e-01
1.345223939754260772e-02,4.657786496963580714e-01
1.345223939754260772e-02,4.657953994663104336e-01
1.345323028141101780e-02,4.657953994663104336e-01
1.345323028141101780e-02,4.658037743512866702e-01
1.345422116527942961e-02,4.658037743512866702e-01
1.345422116527942961e-02,4.658121492362628513e-01
1.345521204914783969e-02,4.658121492362628513e-01
1.345521204914783969e-02,4.658561173823878021e-01
1.345620293301624977e-02,4.658561173823878021e-01
1.345620293301624977e-02,4.658592579642538700e-01
1.345719381688466158e-02,4.658592579642538700e-01
1.345719381688466158e-02,4.658770545948283104e-01
1.345818470075307166e-02,4.658770545948283104e-01
1.345818470075307166e-02,4.659053198316229216e-01
1.345917558462148174e-02,4.659053198316229216e-01
1.345917558462148174e-02,4.659252101834414073e-01
1.346016646848989355e-02,4.659252101834414073e-01
1.346016646848989355e-02,4.659377725109056789e-01
1.346115735235830363e-02,4.659377725109056789e-01
1.346115735235830363e-02,4.659524285596139959e-01
1.346214823622671371e-02,4.659524285596139959e-01
1.346214823622671371e-02,4.659660377477002902e-01
1.346313912009512552e-02,4.659660377477002902e-01
1.346313912009512552e-02,4.659806937964086626e-01
1.346413000396353560e-02,4.659806937964086626e-01
1.346413000396353560e-02,4.660037247300931607e-01
1.346512088783194568e-02,4.660037247300931607e-01
1.346512088783194568e-02,4.660675832280365971e-01
1.346611177170035749e-02,4.660675832280365971e-01
1.346611177170035749e-02,4.660906141617210952e-01
1.346710265556876757e-02,4.660906141617210952e-01
1.346710265556876757e-02,4.660958484648312639e-01
1.346809353943717764e-02,4.660958484648312639e-01
1.346809353943717764e-02,4.660979421860753091e-01
1.346908442330558772e-02,4.660979421860753091e-01
1.346908442330558772e-02,4.661000359073193544e-01
1.347007530717399953e-02,4.661000359073193544e-01
1.347007530717399953e-02,4.661042233498074450e-01
1.347106619104240961e-02,4.661042233498074450e-01
1.347106619104240961e-02,4.661408634715782373e-01
1.347205707491081969e-02,4.661408634715782373e-01
1.347205707491081969e-02,4.661795973145931304e-01
1.347304795877923150e-02,4.661795973145931304e-01
1.347304795877923150e-02,4.661827378964591984e-01
1.347403884264764158e-02,4.661827378964591984e-01
1.347403884264764158e-02,4.661848316177032436e-01
1.347502972651605166e-02,4.661848316177032436e-01
1.347502972651605166e-02,4.661994876664115606e-01
1.347602061038446347e-02,4.661994876664115606e-01
1.347602061038446347e-02,4.662151905757419557e-01
1.347701149425287355e-02,4.662151905757419557e-01
1.347701149425287355e-02,4.662225186000961141e-01
1.347800237812128363e-02,4.662225186000961141e-01
1.347800237812128363e-02,4.662664867462211205e-01
1.347899326198969544e-02,4.662664867462211205e-01
1.347899326198969544e-02,4.662685804674651657e-01
1.347998414585810552e-02,4.662685804674651657e-01
1.347998414585810552e-02,4.662937051223937091e-01
1.348097502972651560e-02,4.662937051223937091e-01
1.348097502972651560e-02,4.662978925648817996e-01
1.348196591359492741e-02,4.662978925648817996e-01
1.348196591359492741e-02,4.663020800073698902e-01
1.348295679746333749e-02,4.663020800073698902e-01
1.348295679746333749e-02,4.663094080317240486e-01
1.348394768133174756e-02,4.663094080317240486e-01
1.348394768133174756e-02,4.663104548923460713e-01
1.348592944906856946e-02,4.663104548923460713e-01
1.348592944906856946e-02,4.663345326866526475e-01
1.348791121680538961e-02,4.663345326866526475e-01
1.348791121680538961e-02,4.663512824566050097e-01
1.348890210067380142e-02,4.663512824566050097e-01
1.348890210067380142e-02,4.663554698990931002e-01
1.348989298454221150e-02,4.663554698990931002e-01
1.348989298454221150e-02,4.663617510628252361e-01
1.349088386841062158e-02,4.663617510628252361e-01
1.349088386841062158e-02,4.663659385053133266e-01
1.349187475227903339e-02,4.663659385053133266e-01
1.349187475227903339e-02,4.663711728084234398e-01
1.349286563614744347e-02,4.663711728084234398e-01
1.349286563614744347e-02,4.663962974633520386e-01
1.349385652001585355e-02,4.663962974633520386e-01
1.349385652001585355e-02,4.664025786270841745e-01
1.349484740388426536e-02,4.664025786270841745e-01
1.349484740388426536e-02,4.664224689789026046e-01
1.349583828775267544e-02,4.664224689789026046e-01
1.349583828775267544e-02,4.664266564213906952e-01
1.349682917162108552e-02,4.664266564213906952e-01
1.349682917162108552e-02,4.664381718882329997e-01
1.349782005548949733e-02,4.664381718882329997e-01
1.349782005548949733e-02,4.664507342156972713e-01
1.349881093935790741e-02,4.664507342156972713e-01
1.349881093935790741e-02,4.664559685188073845e-01
1.349980182322631748e-02,4.664559685188073845e-01
1.349980182322631748e-02,4.665166864348847531e-01
1.350079270709472930e-02,4.665166864348847531e-01
1.350079270709472930e-02,4.665261081804829568e-01
1.350178359096313938e-02,4.665261081804829568e-01
1.350178359096313938e-02,4.665365767867031832e-01
1.350277447483154945e-02,4.665365767867031832e-01
1.350277447483154945e-02,4.665993884240245970e-01
1.350376535869995953e-02,4.665993884240245970e-01
1.350376535869995953e-02,4.666150913333549921e-01
1.350475624256837134e-02,4.666150913333549921e-01
1.350475624256837134e-02,4.666161381939770147e-01
1.350673801030519150e-02,4.666161381939770147e-01
1.350673801030519150e-02,4.666287005214412864e-01
1.350772889417360331e-02,4.666287005214412864e-01
1.350772889417360331e-02,4.666632469219680335e-01
1.350871977804201339e-02,4.666632469219680335e-01
1.350871977804201339e-02,4.666810435525424738e-01
1.350971066191042347e-02,4.666810435525424738e-01
1.350971066191042347e-02,4.667218711168013567e-01
1.351070154577883528e-02,4.667218711168013567e-01
1.351070154577883528e-02,4.667438551898638877e-01
1.351169242964724536e-02,4.667438551898638877e-01
1.351169242964724536e-02,4.667480426323519782e-01
1.351268331351565544e-02,4.667480426323519782e-01
1.351268331351565544e-02,4.667511832142180461e-01
1.351466508125247733e-02,4.667511832142180461e-01
1.351466508125247733e-02,4.667595580991942272e-01
1.351565596512088741e-02,4.667595580991942272e-01
1.351565596512088741e-02,4.667679329841704083e-01
1.351664684898929922e-02,4.667679329841704083e-01
1.351664684898929922e-02,4.667731672872805215e-01
1.351763773285770930e-02,4.667731672872805215e-01
1.351763773285770930e-02,4.667836358935007479e-01
1.351862861672611937e-02,4.667836358935007479e-01
1.351862861672611937e-02,4.667846827541228261e-01
1.351961950059453119e-02,4.667846827541228261e-01
1.351961950059453119e-02,4.667909639178549619e-01
1.352061038446294126e-02,4.667909639178549619e-01
1.352061038446294126e-02,4.668129479909174373e-01
1.352160126833135134e-02,4.668129479909174373e-01
1.352160126833135134e-02,4.668359789246019353e-01
1.352259215219976142e-02,4.668359789246019353e-01
1.352259215219976142e-02,4.668495881126882852e-01
1.352358303606817323e-02,4.668495881126882852e-01
1.352358303606817323e-02,4.668809939313489643e-01
1.352457391993658331e-02,4.668809939313489643e-01
1.352457391993658331e-02,4.668914625375691907e-01
1.352556480380499339e-02,4.668914625375691907e-01
1.352556480380499339e-02,4.668935562588132360e-01
1.352754657154181528e-02,4.668935562588132360e-01
1.352754657154181528e-02,4.668956499800572812e-01
1.352853745541022536e-02,4.668956499800572812e-01
1.352853745541022536e-02,4.669103060287656537e-01
1.352952833927863717e-02,4.669103060287656537e-01
1.352952833927863717e-02,4.669165871924977895e-01
1.353051922314704725e-02,4.669165871924977895e-01
1.353051922314704725e-02,4.669333369624501517e-01
1.353151010701545733e-02,4.669333369624501517e-01
1.353151010701545733e-02,4.669448524292924008e-01
1.353250099088386914e-02,4.669448524292924008e-01
1.353250099088386914e-02,4.669521804536465592e-01
1.353349187475227922e-02,4.669521804536465592e-01
1.353349187475227922e-02,4.669532273142685819e-01
1.353448275862068929e-02,4.669532273142685819e-01
1.353448275862068929e-02,4.669678833629769543e-01
1.353547364248910111e-02,4.669678833629769543e-01
1.353547364248910111e-02,4.669689302235989770e-01
1.353745541022592126e-02,4.669689302235989770e-01
1.353745541022592126e-02,4.669783519691971807e-01
1.353844629409433134e-02,4.669783519691971807e-01
1.353844629409433134e-02,4.669888205754174071e-01
1.353943717796274315e-02,4.669888205754174071e-01
1.353943717796274315e-02,4.670181326728340965e-01
1.354141894569956331e-02,4.670181326728340965e-01
1.354141894569956331e-02,4.670244138365662323e-01
1.354240982956797512e-02,4.670244138365662323e-01
1.354240982956797512e-02,4.670380230246525266e-01
1.354340071343638520e-02,4.670380230246525266e-01
1.354340071343638520e-02,4.670411636065185945e-01
1.354439159730479528e-02,4.670411636065185945e-01
1.354439159730479528e-02,4.670558196552269115e-01
1.354538248117320709e-02,4.670558196552269115e-01
1.354538248117320709e-02,4.670600070977150020e-01
1.354637336504161717e-02,4.670600070977150020e-01
1.354637336504161717e-02,4.670798974495334877e-01
1.354736424891002725e-02,4.670798974495334877e-01
1.354736424891002725e-02,4.670945534982418046e-01
1.354835513277843906e-02,4.670945534982418046e-01
1.354835513277843906e-02,4.670956003588638272e-01
1.354934601664684914e-02,4.670956003588638272e-01
1.354934601664684914e-02,4.670966472194858499e-01
1.355033690051525921e-02,4.670966472194858499e-01
1.355033690051525921e-02,4.671039752438400083e-01
1.355132778438367103e-02,4.671039752438400083e-01
1.355132778438367103e-02,4.671259593169024837e-01
1.355231866825208110e-02,4.671259593169024837e-01
1.355231866825208110e-02,4.671311936200126524e-01
1.355330955212049118e-02,4.671311936200126524e-01
1.355330955212049118e-02,4.671563182749411958e-01
1.355430043598890126e-02,4.671563182749411958e-01
1.355430043598890126e-02,4.672034270029322700e-01
1.355529131985731307e-02,4.672034270029322700e-01
1.355529131985731307e-02,4.672086613060423832e-01
1.355628220372572315e-02,4.672086613060423832e-01
1.355628220372572315e-02,4.672097081666644058e-01
1.355727308759413323e-02,4.672097081666644058e-01
1.355727308759413323e-02,4.672191299122626096e-01
1.355826397146254504e-02,4.672191299122626096e-01
1.355826397146254504e-02,4.672494888703013216e-01
1.355925485533095512e-02,4.672494888703013216e-01
1.355925485533095512e-02,4.672557700340334574e-01
1.356024573919936520e-02,4.672557700340334574e-01
1.356024573919936520e-02,4.672651917796316612e-01
1.356123662306777701e-02,4.672651917796316612e-01
1.356123662306777701e-02,4.672798478283399781e-01
1.356222750693618709e-02,4.672798478283399781e-01
1.356222750693618709e-02,4.672861289920721140e-01
1.356321839080459717e-02,4.672861289920721140e-01
1.356321839080459717e-02,4.672955507376703177e-01
1.356520015854141906e-02,4.672955507376703177e-01
1.356520015854141906e-02,4.672997381801584083e-01
1.356619104240982913e-02,4.672997381801584083e-01
1.356619104240982913e-02,4.673175348107328486e-01
1.356718192627824095e-02,4.673175348107328486e-01
1.356718192627824095e-02,4.673227691138429618e-01
1.356817281014665103e-02,4.673227691138429618e-01
1.356817281014665103e-02,4.673290502775750976e-01
1.356916369401506110e-02,4.673290502775750976e-01
1.356916369401506110e-02,4.673332377200631882e-01
1.357015457788347292e-02,4.673332377200631882e-01
1.357015457788347292e-02,4.673405657444173467e-01
1.357114546175188299e-02,4.673405657444173467e-01
1.357114546175188299e-02,4.673531280718816183e-01
1.357213634562029307e-02,4.673531280718816183e-01
1.357213634562029307e-02,4.673834870299203303e-01
1.357312722948870315e-02,4.673834870299203303e-01
1.357312722948870315e-02,4.674148928485810095e-01
1.357411811335711496e-02,4.674148928485810095e-01
1.357411811335711496e-02,4.674640952978161290e-01
1.357510899722552504e-02,4.674640952978161290e-01
1.357510899722552504e-02,4.674693296009262422e-01
1.357609988109393512e-02,4.674693296009262422e-01
1.357609988109393512e-02,4.674714233221702875e-01
1.357709076496234693e-02,4.674714233221702875e-01
1.357709076496234693e-02,4.674787513465245015e-01
1.357808164883075701e-02,4.674787513465245015e-01
1.357808164883075701e-02,4.675049228620750674e-01
1.357907253269916709e-02,4.675049228620750674e-01
1.357907253269916709e-02,4.675185320501613617e-01
1.358006341656757890e-02,4.675185320501613617e-01
1.358006341656757890e-02,4.675216726320274296e-01
1.358105430043598898e-02,4.675216726320274296e-01
1.358105430043598898e-02,4.675530784506881643e-01
1.358204518430439905e-02,4.675530784506881643e-01
1.358204518430439905e-02,4.675541253113101869e-01
1.358303606817281087e-02,4.675541253113101869e-01
1.358303606817281087e-02,4.675698282206405265e-01
1.358402695204122095e-02,4.675698282206405265e-01
1.358402695204122095e-02,4.676064683424113744e-01
1.358501783590963102e-02,4.676064683424113744e-01
1.358501783590963102e-02,4.676253118336077819e-01
1.358600871977804284e-02,4.676253118336077819e-01
1.358600871977804284e-02,4.676441553248041894e-01
1.358699960364645291e-02,4.676441553248041894e-01
1.358699960364645291e-02,4.676514833491584033e-01
1.358799048751486299e-02,4.676514833491584033e-01
1.358799048751486299e-02,4.676525302097804260e-01
1.358898137138327307e-02,4.676525302097804260e-01
1.358898137138327307e-02,4.676828891678190825e-01
1.358997225525168488e-02,4.676828891678190825e-01
1.358997225525168488e-02,4.676839360284411051e-01
1.359096313912009496e-02,4.676839360284411051e-01
1.359096313912009496e-02,4.677258104533220662e-01
1.359195402298850504e-02,4.677258104533220662e-01
1.359195402298850504e-02,4.677331384776762246e-01
1.359294490685691685e-02,4.677331384776762246e-01
1.359294490685691685e-02,4.677352321989202699e-01
1.359492667459373701e-02,4.677352321989202699e-01
1.359492667459373701e-02,4.677477945263845416e-01
1.359591755846214882e-02,4.677477945263845416e-01
1.359591755846214882e-02,4.677488413870065642e-01
1.359690844233055890e-02,4.677488413870065642e-01
1.359690844233055890e-02,4.677519819688726321e-01
1.359789932619896898e-02,4.677519819688726321e-01
1.359789932619896898e-02,4.677530288294946548e-01
1.359988109393579087e-02,4.677530288294946548e-01
1.359988109393579087e-02,4.677603568538488132e-01
1.360087197780420094e-02,4.677603568538488132e-01
1.360087197780420094e-02,4.677917626725095479e-01
1.360186286167261276e-02,4.677917626725095479e-01
1.360186286167261276e-02,4.678126998849500007e-01
1.360285374554102283e-02,4.678126998849500007e-01
1.360285374554102283e-02,4.678189810486821365e-01
1.360384462940943291e-02,4.678189810486821365e-01
1.360384462940943291e-02,4.678409651217446674e-01
1.360582639714625480e-02,4.678409651217446674e-01
1.360582639714625480e-02,4.678482931460988259e-01
1.360681728101466488e-02,4.678482931460988259e-01
1.360681728101466488e-02,4.678535274492089391e-01
1.360780816488307496e-02,4.678535274492089391e-01
1.360780816488307496e-02,4.678723709404053466e-01
1.360879904875148677e-02,4.678723709404053466e-01
1.360879904875148677e-02,4.678755115222714145e-01
1.360978993261989685e-02,4.678755115222714145e-01
1.360978993261989685e-02,4.678849332678696737e-01
1.361177170035671874e-02,4.678849332678696737e-01
1.361177170035671874e-02,4.678954018740899001e-01
1.361276258422512882e-02,4.678954018740899001e-01
1.361276258422512882e-02,4.679100579227982171e-01
1.361375346809353890e-02,4.679100579227982171e-01
1.361375346809353890e-02,4.679205265290184435e-01
1.361474435196195071e-02,4.679205265290184435e-01
1.361474435196195071e-02,4.679257608321285566e-01
1.361573523583036079e-02,4.679257608321285566e-01
1.361573523583036079e-02,4.679309951352386698e-01
1.361672611969877086e-02,4.679309951352386698e-01
1.361672611969877086e-02,4.679466980445690649e-01
1.361771700356718268e-02,4.679466980445690649e-01
1.361771700356718268e-02,4.679508854870571555e-01
1.361870788743559275e-02,4.679508854870571555e-01
1.361870788743559275e-02,4.679718226994976082e-01
1.361969877130400283e-02,4.679718226994976082e-01
1.361969877130400283e-02,4.679833381663398573e-01
1.362068965517241464e-02,4.679833381663398573e-01
1.362068965517241464e-02,4.680032285181583429e-01
1.362168053904082472e-02,4.680032285181583429e-01
1.362168053904082472e-02,4.680053222394023882e-01
1.362267142290923480e-02,4.680053222394023882e-01
1.362267142290923480e-02,4.680105565425125014e-01
1.362366230677764488e-02,4.680105565425125014e-01
1.362366230677764488e-02,4.680471966642832937e-01
1.362465319064605669e-02,4.680471966642832937e-01
1.362465319064605669e-02,4.680566184098815530e-01
1.362564407451446677e-02,4.680566184098815530e-01
1.362564407451446677e-02,4.680587121311255983e-01
1.362663495838287685e-02,4.680587121311255983e-01
1.362663495838287685e-02,4.680702275979678473e-01
1.362762584225128866e-02,4.680702275979678473e-01
1.362762584225128866e-02,4.681204769078249894e-01
1.362960760998810882e-02,4.681204769078249894e-01
1.362960760998810882e-02,4.681340860959112837e-01
1.363059849385652063e-02,4.681340860959112837e-01
1.363059849385652063e-02,4.681686324964380308e-01
1.363158937772493071e-02,4.681686324964380308e-01
1.363158937772493071e-02,4.681801479632803353e-01
1.363258026159334078e-02,4.681801479632803353e-01
1.363258026159334078e-02,4.681937571513666296e-01
1.363357114546175260e-02,4.681937571513666296e-01
1.363357114546175260e-02,4.682105069213189918e-01
1.363456202933016267e-02,4.682105069213189918e-01
1.363456202933016267e-02,4.682429596006017491e-01
1.363555291319857275e-02,4.682429596006017491e-01
1.363555291319857275e-02,4.682450533218457944e-01
1.363654379706698457e-02,4.682450533218457944e-01
1.363654379706698457e-02,4.682492407643338850e-01
1.363753468093539464e-02,4.682492407643338850e-01
1.363753468093539464e-02,4.682722716980183830e-01
1.363852556480380472e-02,4.682722716980183830e-01
1.363852556480380472e-02,4.683267084503636157e-01
1.363951644867221480e-02,4.683267084503636157e-01
1.363951644867221480e-02,4.683308958928517063e-01
1.364050733254062661e-02,4.683308958928517063e-01
1.364050733254062661e-02,4.683759108995987352e-01
1.364149821640903669e-02,4.683759108995987352e-01
1.364149821640903669e-02,4.683811452027088484e-01
1.364248910027744677e-02,4.683811452027088484e-01
1.364248910027744677e-02,4.683895200876850295e-01
1.364347998414585858e-02,4.683895200876850295e-01
1.364347998414585858e-02,4.684408162581641943e-01
1.364447086801426866e-02,4.684408162581641943e-01
1.364447086801426866e-02,4.684648940524707705e-01
1.364546175188267874e-02,4.684648940524707705e-01
1.364546175188267874e-02,4.684847844042892007e-01
1.364744351961950063e-02,4.684847844042892007e-01
1.364744351961950063e-02,4.685015341742415629e-01
1.364942528735632252e-02,4.685015341742415629e-01
1.364942528735632252e-02,4.685172370835719580e-01
1.365041617122473259e-02,4.685172370835719580e-01
1.365041617122473259e-02,4.685507366234766824e-01
1.365140705509314267e-02,4.685507366234766824e-01
1.365140705509314267e-02,4.685664395328070220e-01
1.365239793896155449e-02,4.685664395328070220e-01
1.365239793896155449e-02,4.685758612784052812e-01
1.365338882282996456e-02,4.685758612784052812e-01
1.365338882282996456e-02,4.685779549996493265e-01
1.365437970669837464e-02,4.685779549996493265e-01
1.365437970669837464e-02,4.686145951214201189e-01
1.365537059056678472e-02,4.686145951214201189e-01
1.365537059056678472e-02,4.686334386126165819e-01
1.365636147443519653e-02,4.686334386126165819e-01
1.365636147443519653e-02,4.686418134975927630e-01
1.365735235830360661e-02,4.686418134975927630e-01
1.365735235830360661e-02,4.686512352431909667e-01
1.365834324217201669e-02,4.686512352431909667e-01
1.365834324217201669e-02,4.686815942012296232e-01
1.365933412604042850e-02,4.686815942012296232e-01
1.365933412604042850e-02,4.686826410618516459e-01
1.366032500990883858e-02,4.686826410618516459e-01
1.366032500990883858e-02,4.687234686261105843e-01
1.366131589377724866e-02,4.687234686261105843e-01
1.366131589377724866e-02,4.687297497898427201e-01
1.366230677764566047e-02,4.687297497898427201e-01
1.366230677764566047e-02,4.687559213053933416e-01
1.366329766151407055e-02,4.687559213053933416e-01
1.366329766151407055e-02,4.687737179359677264e-01
1.366428854538248062e-02,4.687737179359677264e-01
1.366428854538248062e-02,4.687789522390778396e-01
1.366527942925089244e-02,4.687789522390778396e-01
1.366527942925089244e-02,4.688051237546284056e-01
1.366627031311930252e-02,4.688051237546284056e-01
1.366627031311930252e-02,4.688145455002266648e-01
1.366726119698771259e-02,4.688145455002266648e-01
1.366726119698771259e-02,4.688344358520450950e-01
1.366825208085612441e-02,4.688344358520450950e-01
1.366825208085612441e-02,4.688407170157772308e-01
1.366924296472453448e-02,4.688407170157772308e-01
1.366924296472453448e-02,4.688449044582653213e-01
1.367023384859294456e-02,4.688449044582653213e-01
1.367023384859294456e-02,4.688522324826194798e-01
1.367122473246135637e-02,4.688522324826194798e-01
1.367122473246135637e-02,4.688595605069736383e-01
1.367221561632976645e-02,4.688595605069736383e-01
1.367221561632976645e-02,4.688825914406581918e-01
1.367419738406658661e-02,4.688825914406581918e-01
1.367419738406658661e-02,4.688909663256343729e-01
1.367518826793499842e-02,4.688909663256343729e-01
1.367518826793499842e-02,4.688920131862563956e-01
1.367617915180340850e-02,4.688920131862563956e-01
